aircraft_model,registration,delivered,config,ife,wifi,power,J,F,PP,E+,Y,aircraft_image,aircraft_seatmap
Airbus A319,N801UA,1997,12F/36E+/78Y,AVOD,Satl Ku,110/USB,NA,12,NA,36,78,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/6c2619139fcc1674/original/Airbus-319_SeatMap.png
Airbus A319,N802UA,1997,12F/36E+/78Y,PDE,Satl Ku,F/E+,NA,12,NA,36,78,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/6c2619139fcc1674/original/Airbus-319_SeatMap.png
Airbus A319,N803UA,1997,12F/36E+/78Y,PDE,Satl Ku,F/E+,NA,12,NA,36,78,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/6c2619139fcc1674/original/Airbus-319_SeatMap.png
Airbus A319,N804UA,1997,12F/36E+/78Y,PDE,Satl Ku,F/E+,NA,12,NA,36,78,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/6c2619139fcc1674/original/Airbus-319_SeatMap.png
Airbus A319,N805UA,1998,12F/36E+/78Y,PDE,Satl Ku,F/E+,NA,12,NA,36,78,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/6c2619139fcc1674/original/Airbus-319_SeatMap.png
Airbus A319,N806UA,1998,12F/36E+/78Y,PDE,Satl Ku,F/E+,NA,12,NA,36,78,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/6c2619139fcc1674/original/Airbus-319_SeatMap.png
Airbus A319,N807UA,1998,12F/36E+/78Y,PDE,Satl Ku,F/E+,NA,12,NA,36,78,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/6c2619139fcc1674/original/Airbus-319_SeatMap.png
Airbus A319,N808UA,1998,12F/36E+/78Y,PDE,Satl Ku,F/E+,NA,12,NA,36,78,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/6c2619139fcc1674/original/Airbus-319_SeatMap.png
Airbus A319,N809UA,1998,12F/36E+/78Y,PDE,Satl Ku,F/E+,NA,12,NA,36,78,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/6c2619139fcc1674/original/Airbus-319_SeatMap.png
Airbus A319,N810UA,1998,12F/36E+/78Y,PDE,Satl Ku,F/E+,NA,12,NA,36,78,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/6c2619139fcc1674/original/Airbus-319_SeatMap.png
Airbus A319,N811UA,1998,12F/36E+/78Y,PDE,Satl Ku,F/E+,NA,12,NA,36,78,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/6c2619139fcc1674/original/Airbus-319_SeatMap.png
Airbus A319,N812UA,1998,12F/36E+/78Y,PDE,Satl Ku,F/E+,NA,12,NA,36,78,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/6c2619139fcc1674/original/Airbus-319_SeatMap.png
Airbus A319,N813UA,1998,12F/36E+/78Y,PDE,Satl Ku,F/E+,NA,12,NA,36,78,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/6c2619139fcc1674/original/Airbus-319_SeatMap.png
Airbus A319,N814UA,1998,12F/36E+/78Y,AVOD,Satl Ku,110/USB,NA,12,NA,36,78,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/6c2619139fcc1674/original/Airbus-319_SeatMap.png
Airbus A319,N815UA,1998,12F/36E+/78Y,PDE,Satl Ku,F/E+,NA,12,NA,36,78,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/6c2619139fcc1674/original/Airbus-319_SeatMap.png
Airbus A319,N816UA,1998,12F/36E+/78Y,AVOD,Satl Ku,110/USB,NA,12,NA,36,78,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/6c2619139fcc1674/original/Airbus-319_SeatMap.png
Airbus A319,N817UA,1998,12F/36E+/78Y,AVOD,Satl Ku,110/USB,NA,12,NA,36,78,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/6c2619139fcc1674/original/Airbus-319_SeatMap.png
Airbus A319,N818UA,1998,12F/36E+/78Y,PDE,Satl Ku,F/E+,NA,12,NA,36,78,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/6c2619139fcc1674/original/Airbus-319_SeatMap.png
Airbus A319,N819UA,1998,12F/36E+/78Y,AVOD,Satl Ku,110/USB,NA,12,NA,36,78,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/6c2619139fcc1674/original/Airbus-319_SeatMap.png
Airbus A319,N820UA,1998,12F/36E+/78Y,AVOD,Satl Ku,110/USB,NA,12,NA,36,78,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/6c2619139fcc1674/original/Airbus-319_SeatMap.png
Airbus A319,N821UA,1999,12F/36E+/78Y,AVOD,Satl Ku,110/USB,NA,12,NA,36,78,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/6c2619139fcc1674/original/Airbus-319_SeatMap.png
Airbus A319,N822UA,1999,12F/36E+/78Y,AVOD,Satl Ku,110/USB,NA,12,NA,36,78,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/6c2619139fcc1674/original/Airbus-319_SeatMap.png
Airbus A319,N823UA,1999,12F/36E+/78Y,AVOD,Satl Ku,110/USB,NA,12,NA,36,78,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/6c2619139fcc1674/original/Airbus-319_SeatMap.png
Airbus A319,N824UA,1999,12F/36E+/78Y,AVOD,Satl Ku,110/USB,NA,12,NA,36,78,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/6c2619139fcc1674/original/Airbus-319_SeatMap.png
Airbus A319,N825UA,1999,12F/36E+/78Y,AVOD,Satl Ku,110/USB,NA,12,NA,36,78,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/6c2619139fcc1674/original/Airbus-319_SeatMap.png
Airbus A319,N826UA,1999,12F/36E+/78Y,AVOD,Satl Ku,110/USB,NA,12,NA,36,78,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/6c2619139fcc1674/original/Airbus-319_SeatMap.png
Airbus A319,N827UA,1999,12F/36E+/78Y,AVOD,Satl Ku,110/USB,NA,12,NA,36,78,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/6c2619139fcc1674/original/Airbus-319_SeatMap.png
Airbus A319,N828UA,1999,12F/36E+/78Y,AVOD,Satl Ku,110/USB,NA,12,NA,36,78,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/6c2619139fcc1674/original/Airbus-319_SeatMap.png
Airbus A319,N829UA,2000,12F/36E+/78Y,AVOD,Satl Ku,110/USB,NA,12,NA,36,78,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/6c2619139fcc1674/original/Airbus-319_SeatMap.png
Airbus A319,N830UA,2000,12F/36E+/78Y,AVOD,Satl Ku,110/USB,NA,12,NA,36,78,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/6c2619139fcc1674/original/Airbus-319_SeatMap.png
Airbus A319,N831UA,2000,12F/36E+/78Y,AVOD,ViaSatKA,110/USB,NA,12,NA,36,78,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/6c2619139fcc1674/original/Airbus-319_SeatMap.png
Airbus A319,N832UA,2000,12F/36E+/78Y,AVOD,Satl Ku,110/USB,NA,12,NA,36,78,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/6c2619139fcc1674/original/Airbus-319_SeatMap.png
Airbus A319,N833UA,2001,12F/36E+/78Y,PDE,Satl Ku,F/E+,NA,12,NA,36,78,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/6c2619139fcc1674/original/Airbus-319_SeatMap.png
Airbus A319,N834UA,2001,12F/36E+/78Y,AVOD,Satl Ku,110/USB,NA,12,NA,36,78,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/6c2619139fcc1674/original/Airbus-319_SeatMap.png
Airbus A319,N835UA,2001,12F/36E+/78Y,AVOD,Satl Ku,110/USB,NA,12,NA,36,78,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/6c2619139fcc1674/original/Airbus-319_SeatMap.png
Airbus A319,N836UA,2001,12F/36E+/78Y,AVOD,Satl Ku,110/USB,NA,12,NA,36,78,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/6c2619139fcc1674/original/Airbus-319_SeatMap.png
Airbus A319,N837UA,2001,12F/36E+/78Y,PDE,Satl Ku,F/E+,NA,12,NA,36,78,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/6c2619139fcc1674/original/Airbus-319_SeatMap.png
Airbus A319,N838UA,2001,12F/36E+/78Y,PDE,Satl Ku,F/E+,NA,12,NA,36,78,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/6c2619139fcc1674/original/Airbus-319_SeatMap.png
Airbus A319,N839UA,2001,12F/36E+/78Y,AVOD,Satl Ku,110/USB,NA,12,NA,36,78,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/6c2619139fcc1674/original/Airbus-319_SeatMap.png
Airbus A319,N840UA,2001,12F/36E+/78Y,AVOD,Satl Ku,110/USB,NA,12,NA,36,78,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/6c2619139fcc1674/original/Airbus-319_SeatMap.png
Airbus A319,N841UA,2001,12F/36E+/78Y,AVOD,Satl Ku,110/USB,NA,12,NA,36,78,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/6c2619139fcc1674/original/Airbus-319_SeatMap.png
Airbus A319,N842UA,2001,12F/36E+/78Y,PDE,Satl Ku,F/E+,NA,12,NA,36,78,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/6c2619139fcc1674/original/Airbus-319_SeatMap.png
Airbus A319,N843UA,2001,12F/36E+/78Y,PDE,Satl Ku,F/E+,NA,12,NA,36,78,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/6c2619139fcc1674/original/Airbus-319_SeatMap.png
Airbus A319,N844UA,2001,12F/36E+/78Y,PDE,Satl Ku,F/E+,NA,12,NA,36,78,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/6c2619139fcc1674/original/Airbus-319_SeatMap.png
Airbus A319,N845UA,2001,12F/36E+/78Y,PDE,Satl Ku,F/E+,NA,12,NA,36,78,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/6c2619139fcc1674/original/Airbus-319_SeatMap.png
Airbus A319,N846UA,2001,12F/36E+/78Y,PDE,Satl Ku,F/E+,NA,12,NA,36,78,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/6c2619139fcc1674/original/Airbus-319_SeatMap.png
Airbus A319,N847UA,2001,12F/36E+/78Y,PDE,Satl Ku,F/E+,NA,12,NA,36,78,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/6c2619139fcc1674/original/Airbus-319_SeatMap.png
Airbus A319,N848UA,2002,12F/36E+/78Y,PDE,Satl Ku,F/E+,NA,12,NA,36,78,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/6c2619139fcc1674/original/Airbus-319_SeatMap.png
Airbus A319,N849UA,2002,12F/36E+/78Y,PDE,Satl Ku,F/E+,NA,12,NA,36,78,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/6c2619139fcc1674/original/Airbus-319_SeatMap.png
Airbus A319,N850UA,2002,12F/36E+/78Y,PDE,Satl Ku,F/E+,NA,12,NA,36,78,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/6c2619139fcc1674/original/Airbus-319_SeatMap.png
Airbus A319,N851UA,2002,12F/36E+/78Y,PDE,Satl Ku,F/E+,NA,12,NA,36,78,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/6c2619139fcc1674/original/Airbus-319_SeatMap.png
Airbus A319,N852UA,2002,12F/36E+/78Y,PDE,Satl Ku,F/E+,NA,12,NA,36,78,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/6c2619139fcc1674/original/Airbus-319_SeatMap.png
Airbus A319,N853UA,2002,12F/36E+/78Y,PDE,Satl Ku,F/E+,NA,12,NA,36,78,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/6c2619139fcc1674/original/Airbus-319_SeatMap.png
Airbus A319,N854UA,2002,12F/36E+/78Y,PDE,Satl Ku,F/E+,NA,12,NA,36,78,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/6c2619139fcc1674/original/Airbus-319_SeatMap.png
Airbus A319,N855UA,2002,12F/36E+/78Y,PDE,Satl Ku,F/E+,NA,12,NA,36,78,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/6c2619139fcc1674/original/Airbus-319_SeatMap.png
Airbus A319,N871UA,2003,12F/36E+/78Y,PDE,ViaSatKA,110v,NA,12,NA,36,78,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/6c2619139fcc1674/original/Airbus-319_SeatMap.png
Airbus A319,N872UA,2003,12F/36E+/78Y,PDE,ViaSatKA,110v,NA,12,NA,36,78,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/6c2619139fcc1674/original/Airbus-319_SeatMap.png
Airbus A319,N873UA,2003,12F/36E+/78Y,PDE,ViaSatKA,110v,NA,12,NA,36,78,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/6c2619139fcc1674/original/Airbus-319_SeatMap.png
Airbus A319,N874UA,2003,12F/36E+/78Y,PDE,ViaSatKA,110v,NA,12,NA,36,78,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/6c2619139fcc1674/original/Airbus-319_SeatMap.png
Airbus A319,N875UA,2004,12F/36E+/78Y,PDE,ViaSatKA,110v,NA,12,NA,36,78,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/6c2619139fcc1674/original/Airbus-319_SeatMap.png
Airbus A319,N876UA,2004,12F/36E+/78Y,PDE,ViaSatKA,110v,NA,12,NA,36,78,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/6c2619139fcc1674/original/Airbus-319_SeatMap.png
Airbus A319,N877UA,2004,12F/36E+/78Y,PDE,ViaSatKA,110v,NA,12,NA,36,78,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/6c2619139fcc1674/original/Airbus-319_SeatMap.png
Airbus A319,N878UA,2005,12F/36E+/78Y,PDE,ViaSatKA,110v,NA,12,NA,36,78,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/6c2619139fcc1674/original/Airbus-319_SeatMap.png
Airbus A319,N879UA,2005,12F/36E+/78Y,PDE,ViaSatKA,110v,NA,12,NA,36,78,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/6c2619139fcc1674/original/Airbus-319_SeatMap.png
Airbus A319,N880UA,2007,12F/36E+/78Y,PDE,ViaSatKA,110v,NA,12,NA,36,78,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/6c2619139fcc1674/original/Airbus-319_SeatMap.png
Airbus A319,N881UA,2005,12F/36E+/78Y,PDE,ViaSatKA,110v,NA,12,NA,36,78,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/6c2619139fcc1674/original/Airbus-319_SeatMap.png
Airbus A319,N882UA,2004,12F/36E+/78Y,PDE,ViaSatKA,110v,NA,12,NA,36,78,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/6c2619139fcc1674/original/Airbus-319_SeatMap.png
Airbus A319,N883UA,2004,12F/36E+/78Y,PDE,ViaSatKA,110v,NA,12,NA,36,78,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/6c2619139fcc1674/original/Airbus-319_SeatMap.png
Airbus A319,N884UA,2004,12F/36E+/78Y,AVOD,Satl Ku,110/USB,NA,12,NA,36,78,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/6c2619139fcc1674/original/Airbus-319_SeatMap.png
Airbus A319,N4888U,2007,12F/36E+/78Y,AVOD,Satl Ku,110/USB,NA,12,NA,36,78,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/6c2619139fcc1674/original/Airbus-319_SeatMap.png
Airbus A319,N889UA,2006,12F/36E+/78Y,AVOD,Satl Ku,110/USB,NA,12,NA,36,78,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/6c2619139fcc1674/original/Airbus-319_SeatMap.png
Airbus A319,N890UA,2006,12F/36E+/78Y,AVOD,Satl Ku,110/USB,NA,12,NA,36,78,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/6c2619139fcc1674/original/Airbus-319_SeatMap.png
Airbus A319,N891UA,2006,12F/36E+/78Y,PDE,Satl Ku,F/E+,NA,12,NA,36,78,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/6c2619139fcc1674/original/Airbus-319_SeatMap.png
Airbus A319,N892UA,2006,12F/36E+/78Y,AVOD,Satl Ku,110/USB,NA,12,NA,36,78,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/6c2619139fcc1674/original/Airbus-319_SeatMap.png
Airbus A319,N893UA,2006,12F/36E+/78Y,AVOD,Satl Ku,110/USB,NA,12,NA,36,78,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/6c2619139fcc1674/original/Airbus-319_SeatMap.png
Airbus A319,N894UA,2006,12F/36E+/78Y,PDE,Satl Ku,F/E+,NA,12,NA,36,78,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/6c2619139fcc1674/original/Airbus-319_SeatMap.png
Airbus A319,N895UA,2007,12F/36E+/78Y,AVOD,Satl Ku,110/USB,NA,12,NA,36,78,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/6c2619139fcc1674/original/Airbus-319_SeatMap.png
Airbus A319,N896UA,2007,12F/36E+/78Y,PDE,Satl Ku,F/E+,NA,12,NA,36,78,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/6c2619139fcc1674/original/Airbus-319_SeatMap.png
Airbus A319,N897UA,2007,12F/36E+/78Y,AVOD,Satl Ku,110/USB,NA,12,NA,36,78,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/6c2619139fcc1674/original/Airbus-319_SeatMap.png
Airbus A319,N898UA,2007,12F/36E+/78Y,AVOD,Satl Ku,110/USB,NA,12,NA,36,78,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/6c2619139fcc1674/original/Airbus-319_SeatMap.png
Airbus A319,N899UA,2007,12F/36E+/78Y,AVOD,Satl Ku,110/USB,NA,12,NA,36,78,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/6c2619139fcc1674/original/Airbus-319_SeatMap.png
Airbus A320,N428UA ,1995 ,12F/42E+/96Y,PDE,Satl Ku,F/E+,NA,12,NA,42,96,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/77611d0be598e4e2/original/Airbus-320_SeatMap.png
Airbus A320,N429UA ,1995 ,12F/42E+/96Y,PDE,Satl Ku,F/E+,NA,12,NA,42,96,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/77611d0be598e4e2/original/Airbus-320_SeatMap.png
Airbus A320,N430UA ,1996 ,12F/42E+/96Y,PDE,Satl Ku,F/E+,NA,12,NA,42,96,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/77611d0be598e4e2/original/Airbus-320_SeatMap.png
Airbus A320,N431UA ,1996 ,12F/42E+/96Y,PDE,Satl Ku,F/E+,NA,12,NA,42,96,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/77611d0be598e4e2/original/Airbus-320_SeatMap.png
Airbus A320,N432UA ,1996 ,12F/42E+/96Y,PDE,Satl Ku,F/E+,NA,12,NA,42,96,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/77611d0be598e4e2/original/Airbus-320_SeatMap.png
Airbus A320,N433UA ,1996 ,12F/42E+/96Y,PDE,Satl Ku,F/E+,NA,12,NA,42,96,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/77611d0be598e4e2/original/Airbus-320_SeatMap.png
Airbus A320,N434UA ,1996 ,12F/42E+/96Y,PDE,Satl Ku,F/E+,NA,12,NA,42,96,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/77611d0be598e4e2/original/Airbus-320_SeatMap.png
Airbus A320,N435UA ,1996 ,12F/42E+/96Y,PDE,Satl Ku,F/E+,NA,12,NA,42,96,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/77611d0be598e4e2/original/Airbus-320_SeatMap.png
Airbus A320,N436UA ,1996 ,12F/42E+/96Y,PDE,Satl Ku,F/E+,NA,12,NA,42,NULL,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/77611d0be598e4e2/original/Airbus-320_SeatMap.png
Airbus A320,N437UA ,1997 ,12F/42E+/96Y,PDE,Satl Ku,F/E+,NA,12,NA,42,96,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/77611d0be598e4e2/original/Airbus-320_SeatMap.png
Airbus A320,N438UA ,1997 ,12F/42E+/96Y,AVOD,Satl Ku,110/USB,NA,12,NA,42,96,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/77611d0be598e4e2/original/Airbus-320_SeatMap.png
Airbus A320,N439UA ,1997 ,12F/42E+/96Y,PDE,Satl Ku,F/E+,NA,12,NA,42,96,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/77611d0be598e4e2/original/Airbus-320_SeatMap.png
Airbus A320,N440UA ,1997 ,12F/42E+/96Y,PDE,Satl Ku,F/E+,NA,12,NA,42,96,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/77611d0be598e4e2/original/Airbus-320_SeatMap.png
Airbus A320,N441UA ,1997 ,12F/42E+/96Y,PDE,Satl Ku,F/E+,NA,12,NA,42,96,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/77611d0be598e4e2/original/Airbus-320_SeatMap.png
Airbus A320,N442UA ,1998 ,12F/42E+/96Y,PDE,Satl Ku,F/E+,NA,12,NA,42,96,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/77611d0be598e4e2/original/Airbus-320_SeatMap.png
Airbus A320,N443UA ,1998 ,12F/42E+/96Y,PDE,Satl Ku,F/E+,NA,12,NA,42,96,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/77611d0be598e4e2/original/Airbus-320_SeatMap.png
Airbus A320,N444UA ,1998 ,12F/42E+/96Y,PDE,Satl Ku,F/E+,NA,12,NA,42,96,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/77611d0be598e4e2/original/Airbus-320_SeatMap.png
Airbus A320,N445UA ,1998 ,12F/42E+/96Y,PDE,Satl Ku,F/E+,NA,12,NA,42,96,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/77611d0be598e4e2/original/Airbus-320_SeatMap.png
Airbus A320,N446UA ,1998 ,12F/42E+/96Y,PDE,Satl Ku,F/E+,NA,12,NA,42,96,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/77611d0be598e4e2/original/Airbus-320_SeatMap.png
Airbus A320,N447UA ,1998 ,12F/42E+/96Y,PDE,Satl Ku,F/E+,NA,12,NA,42,96,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/77611d0be598e4e2/original/Airbus-320_SeatMap.png
Airbus A320,N448UA ,1998 ,12F/42E+/96Y,PDE,Satl Ku,F/E+,NA,12,NA,42,96,https://media.united.com/assets/m/7c9ce478782db0ed/original/Airbus-A319-2x.png,https://media.united.com/assets/m/77611d0be598e4e2/original/Airbus-320_SeatMap.png
